Passenger1 ID;Passenger2 ID;Number of flights together
4903;4552;5
3582;3490;5
737;730;5
8778;2902;5
5865;1994;5
1853;4700;5
9690;9601;5
10954;7229;5
3173;4404;5
1378;863;5
3642;5116;5
12403;12424;5
7209;2090;5
75;6515;5
3440;3471;5
341;376;5
9618;4860;5
1095;778;5
8363;9030;5
4316;5468;5
6825;5706;5
1464;1444;5
9624;9620;5
5116;5653;5
4497;4550;5
2268;3523;5
5994;5992;5
1631;1189;5
733;758;5
9693;9660;5
11028;3913;5
5754;5111;5
5460;1046;5
6322;755;5
9693;5672;5
9347;9532;5
3167;2153;5
4213;3806;5
707;751;5
592;3255;5
736;4364;5
3998;4945;5
1048;1098;5
4059;2789;5
5201;5101;5
773;378;5
9683;3626;5
309;374;5
3612;3643;5
8593;485;5
2939;4373;5
10535;4293;5
2405;3620;5
2109;2181;5
792;328;5
7555;8810;5
6673;5002;5
5668;5596;5
529;5109;5
9960;9944;5
9444;9461;5
10373;4850;5
9725;3963;5
4337;8266;5
2354;5330;5
13296;8556;5
2776;1074;5
5466;4080;5
1189;8197;5
1056;395;5
5949;1250;5
821;856;5
4552;9874;5
11225;5116;5
5787;5771;5
229;5310;5
1314;1323;5
6764;9445;5
10250;2681;5
10058;5016;5
5800;3688;5
10938;8552;5
11528;11513;5
3278;3330;5
6893;6896;5
3802;9874;5
9977;10819;5
2825;6001;5
1051;1025;5
10762;12389;5
8128;4917;5
1023;1021;5
4054;7948;5
7469;4816;5
1012;6956;5
844;848;5
5436;4364;5
5481;6832;5
5025;5042;5
75;10701;5
2548;6591;5
9679;9619;5
4272;993;5
334;1031;5
782;7505;5
4671;4690;5
3193;917;5
4170;10394;5
3172;7636;5
5053;5084;5
5198;4092;5
3665;4927;5
1444;5455;5
9201;9212;5
7768;2857;5
5460;5420;5
679;246;5
8132;9171;5
3883;2857;5
8202;8213;5
7340;7767;5
734;764;5
4082;2403;5
7451;6903;5
9868;8591;5
9030;4896;5
5946;5997;5
11089;13637;5
4284;4209;5
8215;4118;5
6017;6869;5
4548;4511;5
10067;2964;5
363;5919;5
768;758;5
5491;2867;5
4478;5958;5
8539;6458;5
219;284;5
3343;1971;5
5572;9602;5
4731;12541;5
4496;9063;5
10455;10463;5
14718;14741;5
2467;3563;5
8288;6558;5
2271;5295;5
8375;6289;5
6747;6740;5
4665;4675;5
119;2446;5
6731;2468;5
1656;1143;5
5046;8901;5
8519;2201;5
2452;2492;5
9874;2068;5
1265;1268;5
5481;1371;5
3544;6854;5
9069;7860;5
6396;5620;5
2427;2932;5
10938;7099;5
3677;288;5
6591;6246;5
3128;3925;5
1738;1762;5
2951;3540;5
1898;13668;5
9624;9618;5
1464;4399;5
9472;9466;5
3029;10985;5
9775;9793;5
11712;9367;5
3527;1692;5
6777;1319;5
1038;1029;5
3706;894;5
1853;4682;5
747;726;5
5332;9017;5
3177;3161;5
4933;4977;5
2115;2173;5
4916;5012;5
2255;1387;5
8167;13819;5
2702;1933;5
4871;4841;5
726;793;5
1482;4339;5
5668;6326;5
3146;255;5
484;418;5
5434;4255;5
1327;1470;5
9258;5056;5
4903;9600;5
5737;1677;5
11046;11274;5
2012;4034;5
5892;5858;5
1419;8446;5
3171;3184;5
716;247;5
4202;148;5
3802;3356;5
15121;15126;5
2693;4946;5
2197;246;5
9383;5416;5
2068;2320;5
1960;1966;5
2251;917;5
822;899;5
8541;8589;5
852;1914;5
3858;4546;5
11073;3180;5
135;12771;5
582;4070;5
2916;917;5
1031;1051;5
4875;11213;5
3507;2276;5
2518;2580;5
2279;3554;5
4481;5734;5
12195;12170;5
2199;247;5
2054;7902;5
1035;795;5
6829;2717;5
2685;3615;5
8132;10762;5
1357;3850;5
328;305;5
3242;4670;5
4645;4940;5
6796;6703;5
1598;4346;5
1089;4270;5
3120;5481;5
2945;9700;5
1962;1916;5
1026;1095;5
610;3162;5
3409;10043;5
8234;4541;5
3180;276;5
10419;10486;5
622;9622;5
3116;3141;5
805;812;5
908;960;5
6878;6848;5
8444;11275;5
11334;10175;5
6987;8827;5
7778;2412;5
4009;2759;5
2401;6937;5
11253;3529;5
8579;13472;5
1572;4903;5
4586;3021;5
4735;2171;5
8353;3330;5
10690;633;5
5696;863;5
2970;8399;5
554;3442;5
5500;4053;5
5708;5738;5
848;2755;5
1377;1336;5
2560;2570;5
2527;1053;5
2867;5440;5
9699;497;5
5989;5909;5
1569;4700;5
7768;10334;5
7122;7111;5
8036;2728;5
12759;12738;5
5450;3404;5
12587;7846;5
4952;4965;5
5483;5409;5
933;951;5
305;308;5
10318;334;5
5012;13432;5
5757;5711;5
13830;13851;5
10764;10310;5
6008;5977;5
5747;12358;5
1001;1045;5
1503;2570;5
6017;3120;5
7540;758;5
215;2522;5
7373;5081;5
4492;4424;5
2090;4034;5
13592;13552;5
614;2489;5
2407;2454;5
3535;2281;5
5789;5505;5
3632;5769;5
12297;12203;5
2964;5754;5
2111;2190;5
4611;1828;5
13160;13111;5
6810;4823;5
8983;8963;5
1850;13276;5
6864;6064;5
3818;405;5
10267;3117;5
2121;2125;5
5766;8403;5
5459;4013;5
6323;356;5
1801;4641;5
663;1635;5
3429;3422;5
13788;13714;5
7008;7327;5
5377;10871;5
6001;456;5
6668;9066;5
10384;1008;5
1500;10453;5
3755;4546;5
781;751;5
10179;7951;5
9969;3420;5
622;9619;5
497;1849;5
3029;11276;5
12119;9864;5
8519;5056;5
1337;1310;5
1337;4309;5
4274;4291;5
3436;3490;5
6854;6885;5
2162;1452;5
5724;4990;5
2190;2124;5
1076;469;5
431;401;5
10382;7444;5
5683;9642;5
2904;1350;5
1597;8990;5
6898;5761;5
1722;5370;5
2279;3537;5
7120;2625;5
8461;6773;5
1247;3940;5
6854;6844;5
3540;3571;5
1482;4044;5
4053;5481;5
733;707;5
3286;7860;5
2945;7560;5
3163;4072;5
2681;1595;5
2926;10397;5
11508;5574;5
8968;8969;5
8194;10058;5
9537;9791;5
8017;4641;5
801;862;5
2857;1078;5
5575;3611;5
3243;9758;5
771;3411;5
11939;10758;5
13235;9749;5
6869;6839;5
622;9611;5
2249;2291;5
6061;9098;5
8411;732;5
3657;5863;5
912;2221;5
13669;11198;5
8317;1526;5
8596;1505;5
5319;2160;5
797;707;5
747;797;5
12569;12567;5
3889;3065;5
4430;9659;5
12351;12377;5
979;2802;5
6024;7706;5
919;6235;5
707;432;5
5084;5009;5
4395;930;5
5997;4993;5
392;3187;5
4373;6864;5
4957;1808;5
9258;2100;5
726;785;5
12959;12958;5
9661;9687;5
764;354;5
1189;10112;5
5432;5463;5
8706;11059;5
438;997;5
5416;1464;5
572;536;5
6447;4170;5
9256;3779;5
395;341;5
9376;1475;5
1072;1002;5
1034;3994;5
314;1287;5
8290;8237;5
4338;6322;5
734;799;5
4070;7995;5
2090;382;5
8363;8976;5
14039;860;5
3953;7059;5
9974;13284;5
774;799;5
2295;3554;5
5943;1617;5
3405;3421;5
1531;3255;5
5015;5062;5
391;2310;5
4707;3531;5
5082;5025;5
5420;4593;5
5708;5725;5
9619;9686;5
2190;2131;5
2277;1472;5
3119;3177;5
4090;4063;5
8933;8908;5
1321;10661;5
5423;441;5
5434;5467;5
366;649;5
4451;4420;5
2734;1865;5
5116;4814;5
4040;979;5
3357;5812;5
4070;10340;5
6885;6893;5
12747;3092;5
382;1043;5
7098;11007;5
5009;5053;5
11280;6902;5
2674;2531;5
9505;9586;5
4293;1475;5
9030;2747;5
4854;1341;5
9247;8838;5
275;601;5
3477;3483;5
4080;5412;5
435;2760;5
2576;2522;5
7671;7634;5
3112;10535;5
7774;7580;5
1001;1035;5
10802;6336;5
8579;5643;5
9586;9581;5
9664;9610;5
7172;2285;5
481;5869;5
3678;2467;5
6878;6853;5
6004;4988;5
5450;2544;5
6832;6839;5
4399;378;5
2150;2723;5
6246;10240;5
6776;9611;5
10024;12520;5
6978;10354;5
9404;10523;5
1343;11965;5
10023;998;5
207;254;5
8243;8271;5
8195;9752;5
11147;3558;5
10440;10442;5
9951;4945;5
10349;7768;5
3123;7395;5
1023;1051;5
3527;1548;5
7506;3196;5
783;3029;5
12323;7346;5
2090;7898;5
3161;3108;5
1917;10389;5
3535;2260;5
4709;9877;5
3962;8211;5
1013;762;5
6796;5509;5
3967;3642;5
92;9834;5
6100;6083;5
4017;2511;5
8266;5016;5
11416;5920;5
4945;3492;5
1422;1444;5
762;795;5
1645;606;5
3689;5992;5
758;781;5
3892;3873;5
5747;10478;5
7671;7613;5
745;8120;5
3104;3109;5
2867;5484;5
10424;10407;5
10727;10710;5
1534;11808;5
624;6523;5
8901;10847;5
4373;5964;5
1779;5278;5
6872;4969;5
1296;1762;5
9258;8887;5
3849;4534;5
5464;4399;5
4617;4645;5
5758;5773;5
362;378;5
2527;8598;5
2345;4202;5
311;10631;5
793;750;5
4009;5438;5
2773;4682;5
855;3090;5
12559;12590;5
8979;8968;5
7810;9410;5
4430;3861;5
1001;1073;5
6519;5451;5
9466;5096;5
7209;497;5
3199;3192;5
12436;12411;5
6447;9522;5
792;786;5
4459;1947;5
7346;7318;5
1079;9493;5
5952;5927;5
6908;6951;5
624;2635;5
1320;2786;5
7194;10205;5
6059;11035;5
705;781;5
5464;3883;5
2713;12787;5
1617;4632;5
1029;1035;5
2090;5522;5
7671;9441;5
11084;921;5
8194;8137;5
8517;7652;5
740;3475;5
6897;4373;5
490;2563;5
11119;11111;5
1029;1051;5
1013;1603;5
6027;4988;5
11296;3551;5
915;4364;5
1521;7859;5
6731;9035;5
5774;5779;5
13562;13556;5
12323;8552;5
4234;4021;5
3638;9039;5
7544;4136;5
2251;1977;5
7877;7780;5
3576;3120;5
3993;9676;5
10371;478;5
3677;8444;5
4591;9997;5
2116;2185;5
2182;2107;5
631;2145;5
8158;7082;5
3046;4167;5
9442;6516;5
7868;3735;5
1283;1266;5
9983;9903;5
3567;3587;5
204;1439;5
11359;11327;5
5347;5323;5
6893;6827;5
1002;1044;5
3259;4315;5
13636;3702;5
3418;6052;5
1138;557;5
5683;9690;5
5111;8810;5
7776;7753;5
9777;10497;5
6870;6830;5
4627;8089;5
3676;2645;5
1189;6823;5
954;5920;5
2699;2697;5
6830;324;5
5396;5307;5
773;360;5
998;935;5
1662;3404;5
6093;485;5
3093;2906;5
4017;2969;5
729;792;5
9381;9983;5
9466;3356;5
652;1994;5
9014;7898;5
4988;443;5
1617;1548;5
841;6584;5
2160;2134;5
1032;11883;5
501;7995;5
6870;6063;5
2280;446;5
92;9410;5
6854;5481;5
6347;2251;5
3421;3413;5
2457;2128;5
6616;13557;5
3413;3444;5
7506;9924;5
10484;10203;5
712;740;5
5574;9738;5
14731;14703;5
12883;12862;5
2219;2283;5
5795;8158;5
11779;13105;5
1465;1464;5
2169;2115;5
2747;4441;5
9791;4404;5
1936;2277;5
4514;9751;5
2886;5590;5
6825;5761;5
9660;9690;5
10784;8590;5
2378;12052;5
2082;2004;5
774;755;5
2075;5885;5
174;7898;5
1998;2018;5
5944;5950;5
8519;7373;5
10726;4820;5
3432;11007;5
8803;9859;5
5935;5737;5
6503;5803;5
9283;8541;5
6777;6747;5
9775;9766;5
9834;10325;5
9648;3439;5
6825;6039;5
8861;9776;5
9389;4827;5
9540;8078;5
5505;7082;5
12582;12553;5
11180;11194;5
3940;1617;5
361;1099;5
4020;4030;5
6084;2939;5
6027;3238;5
6898;3576;5
242;1209;5
1321;4178;5
2243;4410;5
961;930;5
10267;3021;5
9096;9015;5
601;1673;5
8290;5530;5
11954;12000;5
11719;11796;5
9683;1505;5
9699;174;5
8017;9386;5
10430;10445;5
10371;10325;5
3526;4279;5
7998;6013;5
11594;11262;5
13637;281;5
1845;7770;5
10024;9369;5
796;7850;5
6020;5456;5
511;594;5
6591;5111;5
14750;14741;5
5661;8263;5
11548;11546;5
7597;8291;5
1243;1300;5
10684;730;5
3741;9874;5
2323;11438;5
9874;9410;5
731;759;5
13668;10802;5
2334;2441;5
2780;3688;5
7747;3223;5
1389;3300;5
341;368;5
12074;11594;5
754;713;5
10097;4917;5
2105;3476;5
1078;1641;5
10352;281;5
300;9672;5
2482;4283;5
3195;2178;5
525;8735;5
11450;10179;5
2775;1826;5
6575;223;5
928;5443;5
11811;11834;5
7829;7858;5
5408;5446;5
9690;9677;5
4911;4998;5
13407;13414;5
862;833;5
4552;1643;5
4316;2941;5
4317;4357;5
7613;1769;5
2247;7001;5
13950;8590;5
8823;1753;5
10470;10401;5
191;497;5
1986;1975;5
9030;9022;5
10899;8596;5
6441;1677;5
781;1021;5
9280;7120;5
11418;12437;5
5212;11572;5
4308;1300;5
4316;1696;5
3028;9645;5
5082;5053;5
2550;2747;5
7469;11537;5
10486;5686;5
11398;7656;5
5748;10460;5
4165;6584;5
5330;2024;5
9035;9096;5
8036;9171;5
3589;923;5
2939;5443;5
5912;5918;5
2797;4359;5
2857;10396;5
8383;4744;5
5022;4294;5
930;4066;5
5426;4011;5
7660;2411;5
1572;1651;5
9624;9642;5
4036;6293;5
800;765;5
14733;14746;5
3492;4551;5
1343;1398;5
2563;2567;5
7995;6001;5
3547;3510;5
8030;7682;5
9955;11221;5
6718;5545;5
751;747;5
13105;9725;5
6114;2458;5
4946;4614;5
2926;7770;5
2203;2204;5
10595;4391;5
4127;3365;5
10652;13276;5
3147;3637;5
9044;9069;5
8137;1325;5
10353;10384;5
4553;9660;5
5955;5914;5
1555;1115;5
7756;7752;5
11171;6622;5
9930;5094;5
3137;294;5
4546;7291;5
5481;5451;5
8945;9000;5
92;10179;5
9010;9044;5
1598;4945;5
9618;9619;5
5451;137;5
47;5943;5
399;397;5
218;295;5
6844;6878;5
9364;9904;5
148;5522;5
797;721;5
1811;1831;5
928;5481;5
395;762;5
8485;5490;5
440;211;5
4384;4084;5
300;4449;5
1878;1816;5
5460;4346;5
1709;14060;5
2299;2278;5
4786;3106;5
15121;15112;5
9480;11571;5
11294;157;5
7727;2604;5
3279;9752;5
2886;6294;5
5787;5949;5
8149;288;5
3992;2545;5
643;6188;5
3637;1831;5
6847;6069;5
8871;5963;5
2755;9042;5
9686;9620;5
5171;11099;5
7194;9540;5
10439;10433;5
614;7579;5
1598;3553;5
1506;1503;5
4957;13249;5
7790;2700;5
5920;9821;5
2406;2075;5
3302;3242;5
241;8194;5
9391;9363;5
8024;10112;5
11101;11157;5
3691;3637;5
9451;4781;5
1244;8411;5
9267;9298;5
7406;364;5
5922;7625;5
6817;4373;5
6817;3544;5
4168;3612;5
4057;4040;5
7099;6857;5
7039;441;5
5734;2717;5
910;2972;5
2926;10334;5
6507;2379;5
1984;3343;5
5544;3802;5
6052;3477;5
1617;9369;5
7995;2549;5
7950;5748;5
385;727;5
3367;5056;5
11515;12335;5
569;5249;5
6447;10334;5
3618;8262;5
9940;8120;5
3604;3637;5
4009;1818;5
6832;5443;5
9800;5788;5
2869;12057;5
3814;3883;5
3356;7220;5
5246;8465;5
905;2911;5
10283;1475;5
11225;6471;5
4682;2939;5
2489;5209;5
4420;2859;5
705;758;5
6576;2160;5
5031;5132;5
1617;391;5
4744;4366;5
9599;4810;5
2841;1849;5
2024;9699;5
10271;10295;5
11060;11041;5
9795;9715;5
1053;1044;5
5676;5656;5
4053;2783;5
9242;3992;5
1015;393;5
5613;5636;5
8371;7962;5
7193;8810;5
5171;5152;5
1917;2745;5
2743;2988;5
7298;10313;5
174;182;5
781;740;5
11939;9513;5
3104;3157;5
766;743;5
8502;920;5
8127;8128;5
1772;9777;5
829;846;5
14777;14720;5
266;3146;5
9066;2354;5
7076;237;5
10358;7662;5
435;9600;5
10112;6084;5
2239;2287;5
7579;237;5
9760;9705;5
10402;10451;5
5009;10130;5
3865;5516;5
7765;7591;5
13669;4603;5
3028;7560;5
1403;3316;5
5431;4339;5
10397;3590;5
1958;1906;5
3851;4237;5
6529;6594;5
2125;6626;5
4584;2503;5
3968;3990;5
15122;15186;5
932;5459;5
762;712;5
863;2489;5
4674;4675;5
9522;7677;5
1451;13365;5
1326;1742;5
2867;2251;5
5725;5800;5
8132;7601;5
11853;6787;5
6069;5769;5
3759;8243;5
5423;5447;5
7306;7327;5
3297;8336;5
4675;4607;5
10638;7820;5
9833;4404;5
961;994;5
9385;4827;5
759;2620;5
3064;10767;5
857;877;5
11198;2274;5
3178;7924;5
4514;7507;5
6447;8073;5
3671;2315;5
7810;10509;5
7395;10802;5
3368;3323;5
13284;7060;5
6706;9296;5
11712;13111;5
8068;5766;5
1651;4523;5
8501;10550;5
388;9672;5
2719;2385;5
6857;6882;5
10205;5634;5
2153;2123;5
9050;8956;5
1484;6030;5
334;1023;5
2656;1570;5
8246;8294;5
3321;3385;5
9645;148;5
234;2573;5
8958;8936;5
9683;3117;5
1482;4080;5
10937;8398;5
5972;5944;5
6745;4468;5
2406;3655;5
6067;13249;5
9816;9435;5
4421;5513;5
10205;13163;5
5560;9924;5
3440;3410;5
7645;5549;5
5538;5501;5
8057;7060;5
7590;1684;5
749;716;5
3122;3117;5
8596;10541;5
9750;9997;5
1025;1031;5
7373;8584;5
5344;5307;5
5665;5668;5
4927;993;5
5761;6897;5
9281;1096;5
9098;10368;5
11137;11157;5
730;793;5
6854;6866;5
2946;2923;5
8363;9068;5
737;739;5
11180;11469;5
4552;443;5
1378;11610;5
10742;9700;5
11798;11779;5
1389;10371;5
293;226;5
3012;3637;5
8105;7506;5
3167;289;5
12634;12633;5
706;362;5
6336;13365;5
4726;1831;5
4395;5795;5
4903;4675;5
211;3146;5
5463;5451;5
743;740;5
4188;10017;5
10015;4675;5
10346;10322;5
7418;8146;5
6870;5706;5
446;6626;5
8529;4285;5
2750;2869;5
8353;7825;5
8225;3611;5
601;266;5
6889;6039;5
324;5993;5
735;5022;5
5440;4053;5
11187;11101;5
9619;5652;5
9410;9026;5
9758;9977;5
1244;5590;5
3539;2268;5
670;610;5
1044;1057;5
785;795;5
3368;7680;5
8958;8920;5
726;778;5
1035;1045;5
7797;7761;5
10523;10530;5
5096;3361;5
3571;3502;5
5227;8579;5
3809;3847;5
5451;5420;5
2935;923;5
876;823;5
4013;2789;5
4530;4548;5
2279;2441;5
11919;12000;5
7881;11225;5
10104;9704;5
7950;7191;5
690;9539;5
10397;2857;5
2568;215;5
12841;8529;5
4854;8025;5
8936;8963;5
3802;7505;5
1042;4036;5
12231;14060;5
11407;11474;5
4983;1569;5
9677;9665;5
1057;354;5
1572;3940;5
7914;7975;5
253;5905;5
1322;1371;5
544;7059;5
4166;9994;5
9649;5643;5
9369;12286;5
12840;12815;5
7194;7712;5
11587;5007;5
728;2117;5
7509;10722;5
2510;2563;5
6844;6897;5
12983;12939;5
4288;4284;5
9874;10377;5
9642;9634;5
5672;9690;5
5481;1337;5
6847;5440;5
1911;1923;5
5422;5420;5
3348;3883;5
4967;4903;5
9997;11272;5
2062;2404;5
747;743;5
3193;3195;5
6847;6866;5
5748;5943;5
6905;8566;5
2939;5494;5
2848;391;5
3662;172;5
10795;10212;5
888;10023;5
1201;1250;5
5769;6469;5
2662;1424;5
1143;536;5
1484;5494;5
3477;6100;5
5238;5247;5
10112;8197;5
8566;8846;5
1044;1023;5
1733;5855;5
11544;11594;5
61;4820;5
11199;11119;5
11633;1573;5
10731;6171;5
4899;13295;5
4129;4115;5
7209;3028;5
8503;1532;5
299;681;5
7200;1113;5
7187;932;5
11171;10749;5
972;2427;5
6052;6707;5
1808;446;5
582;11034;5
12759;12717;5
4247;3665;5
11274;4227;5
8733;8724;5
9388;8024;5
4319;2625;5
2438;2464;5
5451;5408;5
1591;2807;5
5430;13819;5
11676;8765;5
2996;5314;5
363;137;5
4399;1314;5
4850;3971;5
8803;4841;5
5436;1696;5
12492;281;5
10234;2437;5
772;3436;5
7761;7796;5
4398;4171;5
6884;4607;5
13174;2472;5
5243;551;5
1666;5429;5
1464;4013;5
392;8983;5
734;762;5
793;795;5
8978;8966;5
187;5683;5
1464;4059;5
2992;1332;5
313;727;5
8258;7917;5
3766;167;5
330;366;5
975;4013;5
10043;3466;5
10419;10412;5
4566;905;5
7162;2100;5
8845;3896;5
4182;7430;5
9611;187;5
5772;5800;5
8562;10541;5
2522;2214;5
9930;8299;5
10445;10417;5
187;5672;5
6855;6830;5
7220;10334;5
1095;1002;5
3755;3443;5
4553;9624;5
8194;736;5
9699;2945;5
4656;1498;5
11073;11062;5
8197;3921;5
740;729;5
11067;7910;5
398;7406;5
627;645;5
6951;3242;5
9974;8057;5
1337;5468;5
8871;10022;5
6114;7983;5
2816;3152;5
3713;3716;5
13651;12687;5
11173;11193;5
12273;3465;5
4611;2709;5
781;795;5
10212;12563;5
7866;6745;5
10181;7552;5
12371;4209;5
8403;8068;5
8299;4781;5
10205;7114;5
4769;1730;5
9703;6138;5
2186;292;5
5081;5056;5
1044;1026;5
9402;9523;5
7082;6796;5
737;758;5
4066;5432;5
5476;5408;5
12891;12883;5
8895;2586;5
3858;2250;5
707;750;5
11007;2117;5
12335;7064;5
11353;11416;5
2789;5414;5
1779;11513;5
12552;12549;5
8215;11521;5
2729;1801;5
5058;8882;5
5463;5496;5
2425;2438;5
3603;755;5
6810;6020;5
876;889;5
11011;13753;5
5319;1722;5
5912;5901;5
4946;4700;5
350;2869;5
2974;2957;5
11291;3599;5
844;822;5
4388;930;5
1733;2379;5
4091;4400;5
5438;4083;5
705;724;5
4283;4058;5
4337;8194;5
5755;1250;5
10458;3953;5
1087;264;5
6027;6060;5
624;650;5
5455;4554;5
5533;3223;5
2695;1533;5
6764;4090;5
10206;6165;5
3461;3471;5
4404;4473;5
3883;3818;5
10445;10407;5
3064;2336;5
8542;8411;5
12163;14059;5
5720;6008;5
2268;3585;5
7810;4896;5
3889;4827;5
4502;5332;5
938;7624;5
7120;7110;5
9454;9465;5
10509;4404;5
4552;3937;5
5390;5358;5
328;341;5
5955;5965;5
7590;4359;5
5490;1208;5
1723;12787;5
7768;9834;5
148;5503;5
376;1026;5
4112;12940;5
3531;942;5
9601;388;5
2802;1813;5
3713;3752;5
9713;9753;5
7209;2861;5
212;205;5
9672;9618;5
755;785;5
5406;5467;5
378;750;5
13329;7611;5
12231;14011;5
1242;9890;5
3801;3453;5
10365;9544;5
4035;4497;5
8163;7844;5
6903;13636;5
7064;11136;5
615;3959;5
10397;1078;5
1464;4016;5
6764;9890;5
7859;7741;5
10128;8234;5
13571;2964;5
7327;8702;5
3540;3578;5
154;2870;5
749;704;5
324;308;5
4522;1722;5
2286;2230;5
5332;6396;5
3309;3311;5
7868;5566;5
859;5747;5
1062;405;5
10658;8045;5
8519;4056;5
1458;1864;5
7820;4468;5
6951;6956;5
3418;663;5
7877;7862;5
8045;9769;5
7364;10596;5
7859;8838;5
3537;2236;5
4205;4903;5
10352;10356;5
3404;4914;5
4087;4072;5
4136;1491;5
5330;8729;5
556;1927;5
622;4933;5
7707;7792;5
2841;1822;5
3298;8988;5
1460;11282;5
3178;3107;5
799;740;5
2926;9410;5
15113;15153;5
1528;5162;5
2152;218;5
3615;4972;5
1465;2857;5
10095;4713;5
8961;8909;5
12005;10989;5
7986;7951;5
275;1581;5
3971;2645;5
5772;5725;5
1666;4053;5
1646;5423;5
8165;8110;5
3223;3243;5
7153;10862;5
1044;1021;5
2249;2500;5
174;4451;5
6114;8653;5
8262;4034;5
9784;9786;5
1043;381;5
1253;9053;5
1598;5434;5
13911;13970;5
7872;7318;5
4275;2811;5
15158;15113;5
3380;3332;5
4046;4032;5
385;395;5
9098;9466;5
6138;11105;5
187;4933;5
5819;6773;5
9770;7737;5
2237;2286;5
2458;3329;5
6872;6814;5
10384;7643;5
8474;9406;5
1692;1662;5
1538;2403;5
10470;10414;5
9557;5287;5
1248;2969;5
10325;10397;5
4871;4438;5
3309;8196;5
705;762;5
2684;223;5
4717;3931;5
455;5278;5
8810;5754;5
4700;5911;5
2792;2773;5
8956;8963;5
2201;10899;5
5505;8190;5
8121;8117;5
7671;7801;5
5869;5620;5
8146;1735;5
9374;9342;5
10616;4170;5
3682;53;5
13647;13683;5
5736;5927;5
1342;13232;5
759;3994;5
7881;10097;5
7810;9833;5
5734;8445;5
3177;8037;5
4364;2939;5
1030;9989;5
9540;13284;5
6824;6880;5
4329;4010;5
2511;5443;5
13618;13680;5
1353;1351;5
1613;5596;5
1075;711;5
1548;3963;5
3941;1581;5
8001;2953;5
9376;10644;5
2518;3837;5
1022;317;5
10896;10871;5
595;3718;5
10480;10492;5
5956;5538;5
4272;11807;5
7099;13218;5
3284;2303;5
663;6786;5
10819;4293;5
3493;739;5
2702;6121;5
8838;2825;5
2437;3635;5
11114;11193;5
5941;5950;5
2912;905;5
5505;441;5
5543;5515;5
2857;7039;5
4205;3998;5
2973;7810;5
283;3141;5
11315;8988;5
167;9386;5
9342;9363;5
6832;6848;5
2745;4772;5
12273;3149;5
2017;154;5
4814;1820;5
2033;5584;5
4321;4329;5
167;6529;5
4455;4487;5
11186;10653;5
5579;7662;5
13846;13861;5
5483;930;5
2685;12594;5
1563;7832;5
3145;3184;5
2905;1377;5
6866;6872;5
7656;637;5
7082;2857;5
7866;6750;5
1101;4118;5
5429;4011;5
2074;2043;5
5773;5772;5
2910;2932;5
138;6823;5
392;1095;5
7747;9376;5
6855;3544;5
5478;4395;5
202;253;5
3654;3620;5
7618;7685;5
5911;6773;5
2272;2268;5
862;851;5
975;951;5
8003;10345;5
7484;6930;5
2861;2346;5
5100;4150;5
8511;11939;5
1917;8158;5
2608;1561;5
3294;4177;5
3634;3604;5
6165;11855;5
1240;1005;5
1849;61;5
308;334;5
7194;8050;5
12197;12195;5
13970;13943;5
10022;10460;5
10349;3590;5
3851;1283;5
2541;1005;5
7711;3551;5
12947;12937;5
10329;5096;5
6814;6889;5
3253;8775;5
229;231;5
6739;6723;5
92;8158;5
11644;11652;5
3404;1046;5
701;1042;5
4321;4359;5
2269;7242;5
733;778;5
3123;3192;5
11572;12374;5
340;7418;5
4544;4548;5
9453;8803;5
2817;1202;5
10046;8566;5
11224;4227;5
8541;7777;5
6116;2869;5
1809;1876;5
4967;3492;5
8851;1966;5
3198;3182;5
5573;5096;5
1371;5416;5
2385;5319;5
5777;1532;5
3529;3889;5
9665;5359;5
3114;3188;5
288;8579;5
7881;1079;5
792;795;5
7859;782;5
6858;6853;5
8411;10315;5
1023;3405;5
15113;15121;5
6870;5734;5
1025;773;5
1272;1208;5
12687;12204;5
1413;4260;5
5736;1365;5
726;740;5
8993;7831;5
309;305;5
8751;5136;5
9906;1029;5
10095;5116;5
8539;8556;5
1352;8078;5
4016;407;5
3959;3932;5
8598;9252;5
9728;9766;5
7585;7381;5
3435;12089;5
3169;7618;5
4665;4609;5
328;315;5
4769;3255;5
1429;5732;5
14018;6864;5
6003;1268;5
4735;3309;5
3906;3904;5
1308;1376;5
8710;7776;5
2964;9994;5
14703;14705;5
12298;3847;5
5905;4150;5
7661;7640;5
3420;1308;5
5514;5554;5
4407;4418;5
768;773;5
9333;9388;5
11649;11784;5
5918;5990;5
5725;5792;5
6983;6975;5
6796;663;5
3894;3829;5
602;344;5
2697;2674;5
3991;1692;5
247;679;5
1860;6317;5
4269;4300;5
2281;3525;5
744;782;5
5253;7914;5
7799;8363;5
1218;7507;5
11450;9620;5
407;4012;5
3679;3675;5
1389;2960;5
3924;1576;5
9212;8598;5
13105;6905;5
5702;5799;5
1183;1160;5
2112;13284;5
7721;8810;5
7636;10690;5
2501;3015;5
2665;1315;5
4060;4088;5
2713;13620;5
3928;6159;5
611;2551;5
9791;3172;5
763;743;5
10756;4820;5
2773;7600;5
6293;1769;5
8329;13111;5
7551;4384;5
10552;5219;5
15121;15153;5
11842;11808;5
8030;218;5
9954;6202;5
10203;10206;5
7088;7043;5
2922;2868;5
3901;3916;5
3503;441;5
8093;5668;5
245;240;5
8007;5819;5
915;5499;5
2621;2625;5
9395;8128;5
13571;8810;5
167;3880;5
